word,S7,S12,S15,S21,S22,S23,S30,S34,S57,S64,S65,S67,associations
['abeill'],['miel'],['instr'],['ruche'],['miel'],['instr'],['instr'],['voler'],['instr'],['voler'],['miel'],['miel'],[],[]
['abeill'],['ruche'],[],['miel'],['ruche'],[],[],['jeune'],[],['miel'],['arbre'],['nature'],[],[]
['abeill'],['reine'],[],['bourdon'],['fleur'],[],[],['noir'],[],['guêpe'],['erbe'],['reine'],[],[]
['abeill'],['chemin'],[],[],['pollinisation'],[],[],['miel'],[],['piquer'],[],[],[],[]
['abeill'],[],[],[],[],[],[],['ruche'],[],"['faire', 'mal']",[],[],[],[]
['abeill'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['abeill'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['abeill'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['abeill'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['abeill'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['accordéon'],['musique'],['musique'],['musique'],['musique'],[],['musique'],[],['musique'],['musique'],['instrument'],['tramway'],"['instrument', 'medical', 'musical']",[]
['accordéon'],['danse'],['bar'],['rome'],['rue'],[],['traditionel'],['musique'],['difficile'],['danser'],['musique'],['musique'],['musique'],[]
['accordéon'],['ballet'],['bus'],['vol'],['folklore'],[],['performance'],['chiant'],[],['piano'],['guitar'],['pari'],['fribourg'],[]
['accordéon'],['russie'],['partition'],['argent'],['difficile'],[],['artiste'],['bruit'],['bouton'],['air'],['piano'],['romantique'],['chanson'],[]
['accordéon'],"['lac', 'de', 'cygne']",[],[],['rouge'],[],['chanson'],"['pas', 'joli']",['rouge'],['son'],"['guitar', 'electriqu']",['instrument'],['français'],[]
['accordéon'],[],[],[],['air'],[],[],[],[],['entendre'],['clavier'],['musique'],[],[]
['accordéon'],[],[],[],[],[],[],[],[],['ecouter'],[],['son'],[],[]
['accordéon'],[],[],[],[],[],[],[],[],[],[],['melodieux'],[],[]
['accordéon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['accordéon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['agrafe'],['presse'],['feuille'],['papier'],['paquet'],[],['papier'],['feuille'],[],['agrafer'],[],[],[],[]
['agrafe'],['papier'],['ecole'],['travail'],['document'],[],['document'],['emprimer'],['papier'],['document'],[],[],[],[]
['agrafe'],['scolaire'],['devoir'],['emprimente'],['agrafer'],[],['travail'],['papier'],['machine'],['garder'],[],[],[],[]
['agrafe'],['cancellerie'],['stylo'],['photocopieur'],['ressembler'],[],[],['gris'],['faire'],['propre'],[],[],[],[]
['agrafe'],[],['agrafeuse'],[],['maintenir'],[],[],['mal'],['bruit'],['classer'],[],[],[],[]
['agrafe'],[],['ciseau'],[],[],[],[],['douleur'],[],[],[],[],[],[]
['agrafe'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['agrafe'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['agrafe'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['agrafe'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['anguille'],['mer'],['electricité'],[],['poisson'],[],[],['electriqu'],['glisser'],['nager'],['serpent'],[],['eau'],[]
['anguille'],"['dessin', 'animer', 'de', 'disney']",['snorkeling'],[],['long'],[],[],['japon'],['grand'],['manger'],['mer'],[],['riviere'],[]
['anguille'],[],['mer'],[],['ondulation'],[],[],['bon'],['noir'],['chasser'],"['fruit', 'de', 'mer']",[],['mer'],[]
['anguille'],[],['ocean'],[],['noir'],[],[],['manger'],['haut'],['poisson'],[],[],[],[]
['anguille'],[],['corail'],[],['visqueux'],[],[],['sushi'],[],['griller'],[],[],[],[]
['anguille'],[],['poisson'],[],[],[],[],['riz'],[],['asaisoné'],[],[],[],[]
['anguille'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['anguille'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['anguille'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['anguille'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['arbalète'],['guerre'],"['le', 'film', 'rebel']",[],[],[],['guerre'],[],['flèche'],['tirer'],['arc'],"['moyen', 'age']",[],[]
['arbalète'],"['moyen', 'age']",['chasse'],[],['armure'],[],['combat'],[],['guerre'],['tuer'],['fleche'],['defense'],[],[]
['arbalète'],['bataille'],['chasseur'],[],"['moyen', 'age']",[],['dangereux'],[],"['moyen', 'age']",['chasser'],['tirer'],['combat'],[],[]
['arbalète'],['soldat'],['fusil'],[],['cruel'],[],['mort'],[],['bois'],['manger'],['cible'],['bataille'],[],[]
['arbalète'],[],['arme'],[],['destructeur'],[],['blesser'],[],[],['fourrure'],['chasser'],['fleche'],[],[]
['arbalète'],[],"['tire', 'à', 'larc']",[],['dur'],[],['tuer'],[],[],[],[],['narnia'],[],[]
['arbalète'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['arbalète'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['arbalète'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['arbalète'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['artichaut'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['asperge'],[],['vert'],['salade'],['poisson'],['vegetal'],['vegetal'],['legume'],['vert'],['asaisoner'],[],['salade'],['verdure'],[]
['asperge'],[],['cuisine'],['santé'],['vert'],['vert'],['sain'],['puer'],['sauce'],['manger'],[],['bon'],['vert'],[]
['asperge'],[],['huil'],['vert'],['long'],['cuisiner'],['nutrition'],['pipier'],[],"['avec', 'un', 'sauce']",[],['santé'],['vapeur'],[]
['asperge'],[],['couteau'],['croquant'],[],[],[],['long'],[],['vapeur'],[],[],[],[]
['asperge'],[],['fourchette'],['delicieux'],[],[],[],['mayonnaise'],[],['vitamine'],[],[],[],[]
['asperge'],[],['verre'],[],[],[],[],['bon'],[],[],[],[],[],[]
['asperge'],[],['assiette'],[],[],[],[],[],[],[],[],[],[],[]
['asperge'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['asperge'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['autruche'],['nid'],['sable'],['animal'],['oiseau'],[],['afrique'],['rapide'],['plume'],['tête'],['oiseau'],['tête'],"['pouvoir', 'juste', 'courir']",[]
['autruche'],['courir'],['aile'],"['jardin', 'botanique']",['aggressif'],[],['sauvage'],['grand'],['dangereux'],['cacher'],['ail'],['cou'],"['tre', 'vite']",[]
['autruche'],[],['plume'],['sauvage'],['plume'],[],"['zoo', 'park']","['un', 'oeuf']",['vite'],['courir'],['ciel'],['animal'],[],[]
['autruche'],[],"['le', 'œuf']","['de', 'oeuf']",['rapide'],[],[],[],[],[],['nuage'],['terre'],[],[]
['autruche'],[],['grand'],[],[],[],[],[],[],[],['montagne'],['protection'],[],[]
['autruche'],[],"['courire', 'course']",[],[],[],[],[],[],[],[],[],[],[]
['autruche'],[],['vite'],[],[],[],[],[],[],[],[],[],[],[]
['autruche'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['autruche'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['auvent'],"['proteger', 'lentree']",[],[],[],[],[],[],[],['hotel'],['parapluie'],['protection'],[],[]
['auvent'],"['porte', 'dentre']",[],[],[],[],[],[],[],['pluie'],['soleil'],['soleil'],[],[]
['auvent'],['vent'],[],[],[],[],[],[],[],['cache'],['jupiter'],[],[],[]
['auvent'],['soleil'],[],[],[],[],[],[],[],['restaurer'],['mars'],[],[],[]
['auvent'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['auvent'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['auvent'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['auvent'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['auvent'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['banjo'],['musique'],[],[],['instrument'],[],[],['instrument'],[],[],[],"['instrument', 'musiqu']",[],[]
['banjo'],['chanteur'],[],[],['musique'],[],[],['guitar'],[],[],[],['son'],[],[]
['banjo'],['fête'],[],[],"['etat', 'uni']",[],[],['violon'],[],[],[],['vibration'],[],[]
['banjo'],[],[],[],['lousiane'],[],[],['accorder'],[],[],[],['guitar'],[],[]
['banjo'],[],[],[],[],[],[],['acoustique'],[],[],[],[],[],[]
['banjo'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['banjo'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['banjo'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['banjo'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['banjo'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['baudrier'],['enfant'],['harnet'],[],['grimper'],[],[],['escalader'],[],['escalade'],['escalade'],['enfant'],[],[]
['baudrier'],['jeu'],['escalade'],[],['grimper'],[],[],['protection'],[],"['moniteur', 'descalade']",['protection'],['bebe'],[],[]
['baudrier'],['escalier'],['grimper'],[],['securité'],[],[],['grimper'],[],['arbre'],['chute'],['dos'],[],[]
['baudrier'],['escalade'],['saut'],[],[],[],[],['cirque'],[],['accrobranche'],['parachute'],['promenade'],[],[]
['baudrier'],['randonnée'],['hauter'],[],[],[],[],['stunt'],[],['sport'],['grimper'],[],[],[]
['baudrier'],[],['danger'],[],[],[],[],[],[],['nature'],['prise'],[],[],[]
['baudrier'],[],['sport'],[],[],[],[],[],[],['dehor'],[],[],[],[]
['baudrier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['baudrier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['baudrier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['bouclier'],['epaule'],[],[],['armure'],[],[],['guerre'],['guerre'],['proteger'],['protection'],['armure'],[],[]
['bouclier'],['bataille'],[],[],['épée'],[],[],"['moyen', 'age']",['protection'],['guerre'],['épée'],['épée'],[],[]
['bouclier'],['guerre'],[],[],['marteau'],[],[],['épée'],['bois'],['épée'],['dragon'],"['moyen', 'age']",[],[]
['bouclier'],[],[],[],"['moyen', 'age']",[],[],['protection'],"['moyen', 'age']","['se', 'battre']",['prince'],['chevalier'],[],[]
['bouclier'],[],[],[],[],[],[],['violence'],[],['proteger'],['princesse'],['combat'],[],[]
['bouclier'],[],[],[],[],[],[],[],[],['sabre'],['bataille'],['protection'],[],[]
['bouclier'],[],[],[],[],[],[],[],[],[],['meurtre'],[],[],[]
['bouclier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['bouclier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['bouclier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['boulier'],['conter'],['math'],[],['matematiqu'],[],[],['calculer'],[],"['un', 'bille']",[],[],[],[]
['boulier'],['enfant'],['enfance'],[],['grec'],[],[],['chine'],[],['calculer'],[],[],[],[]
['boulier'],['jeu'],['jeu'],[],['antique'],[],[],['math'],[],['math'],[],[],[],[]
['boulier'],['chiffre'],['equation'],[],['vieux'],[],[],['boule'],[],['couleur'],[],[],[],[]
['boulier'],[],['addition'],[],"['conter', 'à', 'le', 'main']",[],[],['statistique'],[],['dire'],[],[],[],[]
['boulier'],[],['finance'],[],[],[],[],[],[],['classer'],[],[],[],[]
['boulier'],[],[],[],[],[],[],[],[],"['faire', 'un', 'calcule']",[],[],[],[]
['boulier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['boulier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['boulier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['calamar'],"['fruit', 'de', 'mer']",['mer'],['mer'],['ocean'],[],[],['frire'],['ocean'],['manger'],[],['crevette'],['delicieux'],[]
['calamar'],['manger'],['pulpe'],['poisson'],['profond'],[],[],['mediteranne'],['tentacule'],['salade'],[],"['fruit', 'de', 'mer']",['gris'],[]
['calamar'],"['odeur', 'de', 'mer']",['medue'],['corail'],['nocturne'],[],[],['ocean'],['manger'],['nager'],[],['nouritture'],['soupe'],[]
['calamar'],['salé'],['poisson'],"['vie', 'marine']",['geer'],[],[],['grand'],[],['poisson'],[],"['eau', 'saler']","['pomme', 'de', 'terre']",[]
['calamar'],['poisson'],['nouritture'],[],['tentacule'],[],[],['petit'],[],['ocean'],[],['ocean'],['mer'],[]
['calamar'],['ocean'],['citron'],[],[],[],[],['rose'],[],['mer'],[],[],[],[]
['calamar'],[],['alghe'],[],[],[],[],['brun'],[],['sel'],[],[],[],[]
['calamar'],[],['soleil'],[],[],[],[],[],[],[],[],[],[],[]
['calamar'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['calamar'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cameleon'],['amazonie'],"['changer', 'de', 'couleur']",['couleur'],['animal'],['animal'],['animal'],['changer'],['collard'],"['changer', 'de', 'couleur']",['couleur'],['couleur'],"['changer', 'de', 'couleur']",[]
['cameleon'],['savanne'],"['reponse', 'le', 'film']",['nature'],['camouflage'],['camouflage'],['couleur'],['camoufler'],['trident'],['couleur'],['changement'],['langue'],['tropical'],[]
['cameleon'],['chaud'],['animal'],['foret'],['lézard'],['couleur'],['camouflage'],['langue'],['changement'],['sadapter'],['adaptation'],['camouflage'],"['tre', 'rare']",[]
['cameleon'],"['changer', 'le', 'couleur']",['foret'],['arbre'],['insectivor'],['arbre'],['sauvage'],['insect'],['langue'],['arbre'],['foret'],['protection'],['etrang'],[]
['cameleon'],[],['couleur'],['feuille'],[],[],['amical'],['couleur'],[],['environment'],[],['oeil'],[],[]
['cameleon'],[],[],['mouche'],[],[],[],['bois'],[],['animal'],[],['colorer'],[],[]
['cameleon'],[],[],['insect'],[],[],[],[],[],[],[],['beau'],[],[]
['cameleon'],[],[],['langue'],[],[],[],[],[],[],[],[],[],[]
['cameleon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cameleon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['carillon'],['musique'],[],[],[],[],['musique'],['musique'],[],['musique'],[],"['instrument', 'musiqu']",[],[]
['carillon'],['jouer'],[],[],[],[],['instrument'],['baton'],[],['fëte'],[],['bruit'],[],[]
['carillon'],['concert'],[],[],[],[],['orchestre'],['tapper'],[],['melodie'],[],['melodieux'],[],[]
['carillon'],['conservatoire'],[],[],[],[],['chanson'],[],[],['danser'],[],[],[],[]
['carillon'],['teatre'],[],[],[],[],['artiste'],[],[],['note'],[],[],[],[]
['carillon'],[],[],[],[],[],['performance'],[],[],[],[],[],[],[]
['carillon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['carillon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['carillon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['carillon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['catapulte'],['pierre'],['medieval'],"['vieux', 'epoque']",['roman'],['lancer'],['guerre'],['cannon'],['guerre'],['guerre'],['protection'],"['moyen', 'age']",[],[]
['catapulte'],['fortress'],['chevalier'],['torture'],['siege'],['bois'],['siege'],"['moyen', 'age']",['bois'],"['moyen', 'age']",['bois'],['combat'],[],[]
['catapulte'],['muraill'],['château'],['chateau'],['pierre'],[],['attaque'],['guerre'],['force'],['bois'],['bombe'],['defense'],[],[]
['catapulte'],['geter'],['fortresse'],[],['maladie'],[],['fortress'],['antiquité'],['rapide'],['feu'],['attaque'],['technique'],[],[]
['catapulte'],['guerre'],['arme'],[],['strategie'],[],[],['violence'],[],['incendie'],['chateau'],['decouverte'],[],[]
['catapulte'],[],['mort'],[],['destruction'],[],[],['tirer'],[],['bruler'],['roman'],['innovation'],[],[]
['catapulte'],[],['guerre'],[],['attaque'],[],[],[],[],['etandre'],['greque'],['combat'],[],[]
['catapulte'],[],['soldat'],[],"['non', 'defensiv']",[],[],[],[],['eau'],[],['strategie'],[],[]
['catapulte'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['catapulte'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],['salade'],[],[],"['tre', 'bon', 'pour', 'le', 'santé']",[]
['celeri'],[],[],[],[],[],[],[],[],['mager'],[],[],['soupe'],[]
['celeri'],[],[],[],[],[],[],[],[],['sauce'],[],[],['quiche'],[]
['celeri'],[],[],[],[],[],[],[],[],['legume'],[],[],['degoutant'],[]
['celeri'],[],[],[],[],[],[],[],[],['vert'],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],['planter'],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],['plantation'],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['celeri'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chalumeau'],['feu'],['marshmellow'],[],[],[],[],['feu'],['feu'],['chimie'],['flame'],[],[],[]
['chalumeau'],['bois'],['cuisine'],[],[],[],[],['cuire'],['chaud'],['camping'],['allumette'],[],[],[]
['chalumeau'],['odeur'],['chauffer'],[],[],[],[],['chaleur'],['dangereux'],['allumer'],['briquet'],[],[],[]
['chalumeau'],['chaminet'],"['le', 'feu']",[],[],[],[],['manger'],['ga'],['feu'],['cigarette'],[],[],[]
['chalumeau'],[],['bruler'],[],[],[],[],[],[],"['se', 'rechauffer']",['rouler'],[],[],[]
['chalumeau'],[],[],[],[],[],[],[],[],['allumette'],['tabac'],[],[],[]
['chalumeau'],[],[],[],[],[],[],[],[],['briquet'],[],[],[],[]
['chalumeau'],[],[],[],[],[],[],[],[],['fumer'],[],[],[],[]
['chalumeau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chalumeau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],['porte'],['porte'],[],['usine'],[],[],[],[],[],[],[],[],[]
['charniere'],['ouvrir'],"['moment', 'charniere']",[],['porte'],[],[],[],[],[],[],[],[],[]
['charniere'],['vis'],['serrure'],[],['mechanism'],[],[],[],[],[],[],[],[],[]
['charniere'],['accrocher'],"['poignée', 'de', 'porte']",[],['cuir'],[],[],[],[],[],[],[],[],[]
['charniere'],[],['bois'],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['charniere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chat'],['nourriture'],['canapé'],['lit'],['poil'],['petit'],['jouer'],['felin'],[],['chaton'],['chien'],['animal'],['instr'],[]
['chat'],['chien'],['animal'],['poil'],['animal'],['mignon'],['animal'],['mammifere'],[],['beau'],['animal'],['felin'],[],[]
['chat'],['mettre'],['chien'],['amour'],['felin'],['animal'],['felin'],['chien'],[],['mignon'],['domestique'],['mignon'],[],[]
['chat'],[],['compagnie'],['calin'],['mammifere'],['gentil'],['mignon'],['fourrure'],[],['adorable'],['maison'],[],[],[]
['chat'],[],['griffe'],['nouritture'],[],[],[],['poil'],[],[],['meuble'],[],[],[]
['chat'],[],['blessure'],['litière'],[],[],[],[],[],[],[],[],[],[]
['chat'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chat'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chat'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chat'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chaussette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chevalet'],['dessin'],['canva'],[],[],[],[],['peindre'],['peinture'],['dessiner'],['toile'],['peinture'],['dessiner'],[]
['chevalet'],['artiste'],"['le', 'peinture']",[],[],[],[],['reinassance'],['couleur'],['peindre'],['peinture'],['huil'],['acril'],[]
['chevalet'],['peintre'],['artiste'],[],[],[],[],"['leonardo', 'da', 'vinci']",['paysage'],['peinture'],['art'],['tableau'],['paysage'],[]
['chevalet'],['toile'],['artiste'],[],[],[],[],['toile'],[],"['histoire', 'de', 'lart']",['brosee'],['fresque'],['portrer'],[]
['chevalet'],['pincal'],['acriliqu'],[],[],[],[],['blanc'],[],['observer'],"['van', 'gogh']",['art'],['artiste'],[]
['chevalet'],[],['pincal'],[],[],[],[],['art'],[],['musee'],[],['picasso'],[],[]
['chevalet'],[],[],[],[],[],[],['artiste'],[],['peinture'],[],['modern'],[],[]
['chevalet'],[],[],[],[],[],[],[],[],['pincal'],[],[],[],[]
['chevalet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['chevalet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['cintre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['clarinette'],['musique'],['musique'],[],['instrument'],[],['musique'],['musique'],[],['musique'],['flute'],[],[],[]
['clarinette'],['orchestre'],"['musique', 'classique']",[],['vent'],[],['orchestre'],['instrument'],[],['piano'],['souffler'],[],[],[]
['clarinette'],['applaudir'],['concert'],[],['milieu'],[],['artiste'],['bruit'],[],['danser'],['musique'],[],[],[]
['clarinette'],['chanter'],"['spectacle', 'doper']",[],['orchestre'],[],['chanson'],['vent'],[],"['note', 'de', 'musique']",['note'],[],[],[]
['clarinette'],[],[],[],['nasal'],[],[],['saxophone'],[],['solfege'],['accord'],[],[],[]
['clarinette'],[],[],[],[],[],[],['trompette'],[],"['prof', 'de', 'piano']",[],[],[],[]
['clarinette'],[],[],[],[],[],[],['charleston'],[],[],[],[],[],[]
['clarinette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['clarinette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['clarinette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['colibri'],['vitesse'],"['le', 'vacance']",['oiseau'],['vitesse'],['oiseau'],['oiseau'],['hirondelle'],['couleur'],['voler'],['couleur'],['oiseau'],"['tre', 'petit']",[]
['colibri'],['voler'],['fleure'],['fleur'],['oiseau'],['rapide'],['petit'],['oiseau'],['voyage'],['couleur'],['voler'],['bruit'],['colorer'],[]
['colibri'],['fleur'],['sucre'],['ibiscus'],['vert'],['petit'],['couleur'],['voler'],['bec'],['oiseau'],['petit'],['chant'],['tropical'],[]
['colibri'],['nectare'],['nectar'],['couleur'],['rapide'],['fleur'],['pollen'],['rapide'],['chant'],"['ver', 'de', 'terre']",['oiseau'],['printemps'],"['jamais', 'voir']",[]
['colibri'],['minuscule'],['aile'],['silence'],['petit'],[],['fleur'],['long'],[],['bec'],[],['soleil'],[],[]
['colibri'],[],['rapidité'],['joli'],[],[],[],['haut'],[],['aile'],[],['arbre'],[],[]
['colibri'],[],['vol'],['mignon'],[],[],[],['hydratation'],[],['patte'],[],['feuille'],[],[]
['colibri'],[],[],[],[],[],[],[],[],[],[],['nid'],[],[]
['colibri'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['colibri'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['compas'],['matematiqu'],['devoir'],['math'],[],['math'],['matematiqu'],['math'],['precision'],['tracer'],['equerre'],[],[],[]
['compas'],['geographie'],['rond'],['cercle'],[],['dessiner'],['ecole'],['geometrie'],['rond'],['math'],['feuille'],[],[],[]
['compas'],['ecole'],"['ecole', 'primaire']",['angle'],[],['cercle'],['travail'],['platon'],['ecole'],['cercle'],['geometrie'],[],[],[]
['compas'],"['marrant', 'marin']",['feuille'],['calculer'],[],[],['calculer'],['statistique'],['matematiqu'],['calculer'],['aritmetiqu'],[],[],[]
['compas'],['bateau'],['maitresse'],['exercise'],[],[],['physique'],[],['enfance'],['angle'],['espace'],[],[],[]
