word,S7,S12,S15,S21,S22,S23,S30,S34,S57,S64,S65,S67,associations
['rhinocero'],[],[],[],[],[],[],[],[],['gris'],[],[],[],[]
['rhinocero'],[],[],[],[],[],[],[],[],"['quatre', 'patte']",[],[],[],[]
['rhinocero'],[],[],[],[],[],[],[],[],['courir'],[],[],[],[]
['rhinocero'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['rhinocero'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['rhinocero'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sablier'],['bain'],['temps'],['temps'],['temps'],['temps'],['temps'],['temps'],['sable'],['temps'],['temps'],['temps'],[],[]
['sablier'],['spa'],['sable'],['passer'],['sable'],['passage'],['second'],['chronomètre'],['temps'],['sable'],['indéterminable'],['aladin'],[],[]
['sablier'],['therm'],"['jeu', 'de', 'société']",['présent'],['antiquité'],[],['attent'],['changer'],['jeu'],"['jeu', 'de', 'société']",['imprédictible'],['sable'],[],[]
['sablier'],"['brosser', 'le', 'dent']","['jeu', 'de', 'carte']",['futur'],['grèce'],[],[],['renverser'],['rapidité'],['famille'],[],['horloge'],[],[]
['sablier'],['compter'],"['le', 'temps', 'qui', 'passer']",['minute'],['rome'],[],[],[],[],['amusement'],[],[],[],[]
['sablier'],[],[],['second'],['évaluation'],[],[],[],[],['rigoler'],[],[],[],[]
['sablier'],[],[],['heure'],[],[],[],[],[],['temps'],[],[],[],[]
['sablier'],[],[],[],[],[],[],[],[],"['cest', 'cool']",[],[],[],[]
['sablier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sablier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['salopette'],[],[],[],[],[],[],[],[],['combinaison'],[],[],['bébé'],[]
['salopette'],[],[],[],[],[],[],[],[],['travail'],[],[],['garçon'],[]
['salopette'],[],[],[],[],[],[],[],[],['peindre'],[],[],['être'],[]
['salopette'],[],[],[],[],[],[],[],[],"['se', 'salir']",[],[],"['temps', 'très', 'chaud']",[]
['salopette'],[],[],[],[],[],[],[],[],['peinture'],[],[],['léger'],[]
['salopette'],[],[],[],[],[],[],[],[],['bricolage'],[],[],[],[]
['salopette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['salopette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['salopette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['salopette'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sanglier'],['marron'],"['fox', 'terrier']",['forêt'],['brutal'],[],[],['cochon'],['forêt'],['astérix'],['cochon'],['porc'],[],[]
['sanglier'],['forêt'],['chasse'],['cochon'],['poilu'],[],[],['porcinet'],['truffe'],['obélix'],['animal'],['viande'],[],[]
['sanglier'],['dangereux'],[],['porc'],['cochon'],[],[],['sauvage'],['sale'],['grillade'],['forêt'],['sauvage'],[],[]
['sanglier'],['chasser'],['forêt'],['nourriture'],['sauvage'],[],[],['brun'],['dangereux'],['manger'],[],['proie'],[],[]
['sanglier'],['bois'],['cochon'],['plat'],[],[],[],['petit'],['poilu'],['animal'],[],[],[],[]
['sanglier'],[],['phacochère'],['noël'],[],[],[],['grand'],[],['courir'],[],[],[],[]
['sanglier'],[],[],[],[],[],[],[],[],['sabot'],[],[],[],[]
['sanglier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sanglier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sanglier'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sarcophage'],['égypte'],['égypte'],['sarcophage'],['tombe'],['égypte'],['égypte'],['égypte'],[],['pyramide'],['momie'],['égypte'],['pharaon'],[]
['sarcophage'],[],['pyramide'],['pharaon'],"['rite', 'funéraire']",[],['histoire'],['momie'],[],['égypte'],['égypte'],['toutankhamon'],['momie'],[]
['sarcophage'],['cadavre'],['sable'],['egypte'],['égypte'],[],['passer'],['nile'],[],['découvrir'],['décoration'],['pyramide'],['égypte'],[]
['sarcophage'],['pyramide'],['chaleur'],['sphinx'],['décoration'],[],['antique'],['riviere'],[],[],['ornement'],['histoire'],['ancien'],[]
['sarcophage'],[],['cléopâtre'],['vieux'],['or'],[],[],['pharaon'],[],[],['sacrifice'],['sacrer'],"['très', 'riche']",[]
['sarcophage'],[],['momie'],['ancier'],[],[],[],[],[],[],[],['riche'],['or'],[]
['sarcophage'],[],['tombeau'],[],[],[],[],[],[],[],[],['civilisation'],[],[]
['sarcophage'],[],[],[],[],[],[],[],[],[],[],['or'],[],[]
['sarcophage'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sarcophage'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['saxophone'],['musique'],"['instrument', 'de', 'musique']",['musique'],['instrument'],[],['musique'],"['à', 'vent']",['musique'],['musique'],['jazz'],"['instrument', 'de', 'musique']",[],[]
['saxophone'],['chanter'],['jazz'],['instrument'],['cuivre'],[],['orchestre'],['instrument'],['concert'],['danser'],['musique'],['beau'],[],[]
['saxophone'],['concert'],['or'],"['groupe', 'de', 'musique']",['jazz'],[],['artiste'],['flûte'],['melodie'],"['note', 'de', 'musique']",['accord'],['or'],[],[]
['saxophone'],['conservatoire'],['musique'],['son'],"['nouveau', 'orléans']",[],['musicien'],['guitare'],['bruit'],['partition'],['flûte'],[],[],[]
['saxophone'],['musicien'],"['note', 'de', 'musique']",[],['groove'],[],[],['violon'],[],['piano'],['clarinette'],[],[],[]
['saxophone'],['philharmonique'],[],[],[],[],[],[],[],"['flûte', 'à', 'bec']",[],[],[],[]
['saxophone'],[],[],[],[],[],[],[],[],['concert'],[],[],[],[]
['saxophone'],[],[],[],[],[],[],[],[],['solfège'],[],[],[],[]
['saxophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['saxophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scaphandr'],"['sou', 'marinier']",['mer'],['mer'],['scaphandr'],[],[],[],['plongée'],['nager'],[],"['sou', 'marin']",[],[]
['scaphandr'],['expédition'],['océan'],['poisson'],['plongée'],[],[],[],['lourd'],['mer'],[],['eau'],[],[]
['scaphandr'],['investiger'],['plongée'],"['vie', 'marine']","[' ', 'siècle']",[],[],[],['immersion'],['espace'],[],['mer'],[],[]
['scaphandr'],[],"['sou', 'marin']",[],['exploration'],[],[],[],['expérience'],"['youri', 'gagarin']",[],['expédition'],[],[]
['scaphandr'],[],['découverte'],[],['protection'],[],[],[],[],[],[],[],[],[]
['scaphandr'],[],['trésor'],[],['métal'],[],[],[],[],[],[],[],[],[]
['scaphandr'],[],[],[],['pression'],[],[],[],[],[],[],[],[],[]
['scaphandr'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scaphandr'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scaphandr'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sceptre'],['pouvoir'],['royauté'],[],['royauté'],[],[],[],[],['roi'],[],['roi'],[],[]
['sceptre'],['état'],['pouvoir'],[],['clergé'],[],[],[],[],['reine'],[],"['famille', 'royal']",[],[]
['sceptre'],[],['or'],[],['fonction'],[],[],[],[],['couronne'],[],"['très', 'cher']",[],[]
['sceptre'],[],['argent'],[],['arme'],[],[],[],[],['gouverner'],[],['or'],[],[]
['sceptre'],[],['richesse'],[],['guerre'],[],[],[],[],['princesse'],[],[],[],[]
['sceptre'],[],['monarchie'],[],"['statut', 'social']",[],[],[],[],['prince'],[],[],[],[]
['sceptre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sceptre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sceptre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['sceptre'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scorpion'],['sarah'],['tatouage'],['horoscope'],['vénéneu'],['animal'],['dangereux'],['dangereux'],['morsure'],"['signe', 'de', 'zodiaque']",['lion'],['dangereux'],"['signe', 'astrologique']",[]
['scorpion'],['sable'],"['signe', 'astrologique']",['zodiaque'],['arthropod'],['dangereux'],['animal'],['pied'],['piqûre'],['novembre'],['animal'],"['pouvoir', 'tuer']",['dangereux'],[]
['scorpion'],['chaud'],['insect'],['animal'],['insect'],['piqûre'],['insect'],['noir'],['mort'],['nager'],['sauvage'],['egypte'],['poison'],[]
['scorpion'],['dangereux'],['animal'],['poison'],['dangereux'],['desert'],['désert'],['foncé'],['dangereux'],['eau'],['afrique'],['sonde'],['toxique'],[]
['scorpion'],['piqu'],['sable'],['pincement'],['sable'],[],[],['cool'],['petit'],"['signe', 'deau']",['arbre'],[],[],[]
['scorpion'],[],['désert'],['dangereux'],['desert'],[],[],[],['poison'],[],[],[],[],[]
['scorpion'],[],[],['plage'],[],[],[],[],[],[],[],[],[],[]
['scorpion'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scorpion'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['scorpion'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['secateur'],['bois'],['jardinerie'],['arbre'],[],[],['travail'],['plante'],['jardin'],['couper'],['pince'],['construction'],['fleur'],[]
['secateur'],['couper'],"['grand', 'mère']",['branche'],[],[],['construction'],['couper'],['plante'],['buisson'],['opération'],['bricolage'],"['très', 'sharp']",[]
['secateur'],['jardinier'],['buisson'],['feuille'],[],[],['ménage'],['cultiver'],['force'],['rose'],['bois'],['outil'],['jardin'],[]
['secateur'],['rose'],['fleur'],['plante'],[],[],['maison'],['terre'],['être'],['jardiner'],['construction'],['technique'],[],[]
['secateur'],[],['rose'],['soin'],[],[],[],['hobby'],[],['râteau'],['desassemblemer'],['homme'],[],[]
['secateur'],[],['piquant'],['jardin'],[],[],[],['jardin'],[],['pelle'],[],[],[],[]
['secateur'],[],[],[],[],[],[],[],[],['planter'],[],[],[],[]
['secateur'],[],[],[],[],[],[],[],[],['joli'],[],[],[],[]
['secateur'],[],[],[],[],[],[],[],[],"['bel', 'fleur']",[],[],[],[]
['secateur'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['seringue'],['infirmier'],['médecine'],['solution'],['médical'],['médecine'],['médical'],['injection'],['médecin'],['médicament'],['injection'],[],[],[]
['seringue'],['analyse'],['drogue'],['médecin'],['injection'],['mesurer'],['opération'],['liquide'],['douleur'],['drogue'],['covid'],[],[],[]
['seringue'],['sang'],['hôpital'],['assister'],['compression'],['médicament'],['injection'],['médicament'],['maladie'],['hôpital'],['acide'],[],[],[]
['seringue'],['prendre'],['addiction'],['hôpital'],['liquide'],['liquide'],['drogue'],['docteur'],[],['malade'],['anticorp'],[],[],[]
['seringue'],['douleur'],['maladie'],['cabinet'],[],['science'],['médicament'],['médecin'],[],['urgence'],[],[],[],[]
['seringue'],[],['vaccin'],[],[],['expérience'],[],['jouet'],[],[],[],[],[],[]
['seringue'],[],[],[],[],[],[],['enfant'],[],[],[],[],[],[]
['seringue'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['seringue'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['seringue'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['soufflet'],['feu'],[],[],['forgeron'],[],[],[],['souffle'],[],[],[],[],[]
['soufflet'],['incendie'],[],[],['enclume'],[],[],[],['cheminée'],[],[],[],[],[]
['soufflet'],['cheminet'],[],[],['feu'],[],[],[],['vent'],[],[],[],[],[]
['soufflet'],[],[],[],['air'],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],['chaud'],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],['travailler'],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['soufflet'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['spatule'],['manger'],['cuisine'],['spatule'],['cuisine'],[],['cuisine'],['cuisiner'],['cuisine'],['cuisiner'],['cuisiner'],['cuisine'],[],[]
['spatule'],['chef'],['crêpe'],['nourriture'],['retourner'],[],['manger'],['variété'],['bois'],"['plaqu', 'de', 'cuisson']","['faire', 'à', 'manger']",['plat'],[],[]
['spatule'],['cuisine'],['oeuf'],['repas'],[],[],['chef'],['frire'],['viande'],"['steak', 'hacher']",['table'],['service'],[],[]
['spatule'],['poêle'],['remuer'],"['matin', 'midi', 'soir']",[],[],['alimentation'],['plastique'],[],[],[],['manipulation'],[],[]
['spatule'],['frire'],['poêle'],['snack'],[],[],[],['métal'],[],[],[],[],[],[]
['spatule'],[],[],['grignotage'],[],[],[],[],[],[],[],[],[],[]
['spatule'],[],[],"['de', 'oeuf', 'au', 'plat']",[],[],[],[],[],[],[],[],[],[]
['spatule'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['spatule'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['spatule'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['médecin'],['médecin'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['pédiatre'],['cancer'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['malade'],['cellule'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['vérifier'],['bactérie'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['étude'],['virus'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],['poids'],"['battement', 'de', 'cœur']",[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],"['bon', 'santé']",['rythme'],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],"['dossier', 'médical']",[],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['stethoscope'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tambourin'],['jouer'],['musique'],['musique'],['instrument'],[],['musique'],['bruit'],['musique'],['musique'],['percussion'],"['le', 'bossu', 'de', 'notre', 'dame']",[],[]
['tambourin'],['musique'],['rythmique'],['groupe'],['percussion'],[],['performance'],['cymbale'],['enfance'],"['salle', 'de', 'rythmique']",['batteur'],['cathedral'],[],[]
['tambourin'],['carnaval'],"['école', 'enfantin']",['son'],"['petit', 'cymbale']",[],['orchestre'],['musique'],['jouer'],"['prof', 'de', 'musique']",[],"['instrument', 'de', 'musique']",[],[]
['tambourin'],['concert'],['enfant'],['ambiance'],['fête'],[],['artiste'],['batterie'],[],['danser'],[],['son'],[],[]
['tambourin'],[],['bruit'],['amusement'],['carnaval'],[],['chanson'],['métronome'],[],['rythme'],[],[],[],[]
['tambourin'],[],[],[],['cirque'],[],[],['enfant'],[],['chanter'],[],[],[],[]
['tambourin'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tambourin'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tambourin'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tambourin'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tapir'],['animal'],[],[],['animal'],[],['animal'],[],[],['animal'],[],['animal'],[],[]
['tapir'],['fourmi'],[],[],['afrique'],[],['sauvage'],[],[],['brun'],[],['odeur'],[],[]
['tapir'],[],[],[],['ongulide'],[],['afrique'],[],[],['exotique'],[],['foret'],[],[]
['tapir'],[],[],[],[],[],['savane'],[],[],"['quatre', 'patte']",[],['verdure'],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],['proie'],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tapir'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],"['signe', 'de', 'zodiaque']",['animal'],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],['mai'],['vache'],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],['bouc'],['rouge'],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],['sang'],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['taureau'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['telescope'],['nuit'],['lune'],['espace'],['étoile'],['regarder'],['astronomie'],['observation'],['planète'],['télescope'],['univers'],['astronaute'],['étoile'],[]
['telescope'],['étoile'],['étoile'],['étoile'],['physique'],['ciel'],['observation'],['lune'],['vue'],['étoile'],['planète'],['étoile'],['espace'],[]
['telescope'],['voir'],['astronomie'],['planète'],"['trou', 'noir']",['étoile'],['scientifique'],['soleil'],['grand'],"['étoile', 'filant']",['soleil'],['univers'],['regarder'],[]
['telescope'],['chercher'],['astrophysique'],['astronaute'],['constellation'],[],['calcul'],['etoile'],['univers'],['soleil'],['jupiter'],['galaxie'],"['très', 'joli']",[]
['telescope'],['observatoire'],['cosmologi'],['rocket'],['observation'],[],['distance'],['nuit'],[],"['signe', 'de', 'zodiaque']",['neptun'],['expédition'],['romantique'],[]
['telescope'],['astronomie'],['astrologie'],[],['astrophysique'],[],[],['photograph'],[],['constellation'],['uranu'],['découverte'],[],[]
['telescope'],[],[],[],['astronomie'],[],[],[],[],[],['étoile'],['nature'],[],[]
['telescope'],[],[],[],['observatoire'],[],[],[],[],[],['inconnu'],[],[],[]
['telescope'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['telescope'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tendeur'],['drapeau'],[],[],[],[],[],['tendeur'],[],['attacher'],[],[],[],[]
['tendeur'],['accrocher'],[],[],[],[],[],['corde'],[],['lier'],[],[],[],[]
['tendeur'],[],[],[],[],[],[],['tenir'],[],['métal'],[],[],[],[]
['tendeur'],['bâtiment'],[],[],[],[],[],['attacher'],[],['tissu'],[],[],[],[]
['tendeur'],[],[],[],[],[],[],['élastique'],[],[],[],[],[],[]
['tendeur'],[],[],[],[],[],[],['pliable'],[],[],[],[],[],[]
['tendeur'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tendeur'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tendeur'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tendeur'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['theiere'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['totem'],['religion'],['indien'],['religion'],['scout'],[],['religion'],['statue'],['indien'],['feu'],[],['aztèque'],[],[]
['totem'],['croir'],['aigle'],['ancien'],['rituel'],[],['rituel'],['indien'],['bois'],['bois'],[],['maya'],[],[]
['totem'],['symbole'],['animal'],['histoire'],['indien'],[],['sacrifice'],['bois'],['structure'],['sculpté'],[],"['amérique', 'latin']",[],[]
['totem'],[],['nature'],['dieu'],['naturel'],[],[],['brun'],[],['couteau'],[],['histoire'],[],[]
['totem'],[],['esprit'],[],['bois'],[],[],['feu'],[],[],[],['monument'],[],[]
['totem'],[],['dieu'],[],[],[],[],[],[],[],[],['statue'],[],[]
['totem'],[],"['feu', 'de', 'camp']",[],[],[],[],[],[],[],[],['emblème'],[],[]
['totem'],[],['teepee'],[],[],[],[],[],[],[],[],[],[],[]
['totem'],[],['amérique'],[],[],[],[],[],[],[],[],[],[],[]
['totem'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tripied'],['mésure'],['photo'],['trépied'],['caméra'],[],['caméra'],['photographie'],['photo'],['photo'],['cinéma'],['photographie'],[],[]
['tripied'],['géologue'],[],['caméra'],['stabilité'],[],['photographie'],['stabilité'],['balance'],['vidéo'],['prise'],['caméra'],[],[]
['tripied'],['architecte'],"['appareil', 'photo']",['photo'],['filmer'],[],['stabilité'],['pied'],['pied'],['précision'],['photographie'],['appareil'],[],[]
['tripied'],['bâtiment'],['image'],['paysage'],['gyroscope'],[],['optique'],['trois'],[],['stabilité'],['scène'],['art'],[],[]
['tripied'],['hauteur'],['film'],['forêt'],[],[],[],[],[],['film'],['hollywood'],['soutien'],[],[]
['tripied'],['distance'],['cinéma'],"['coucher', 'de', 'soleil']",[],[],[],[],[],['trois'],[],['maintien'],[],[]
['tripied'],[],[],['couleur'],[],[],[],[],[],['pied'],[],[],[],[]
['tripied'],[],[],['maman'],[],[],[],[],[],[],[],[],[],[]
['tripied'],[],[],['souvenir'],[],[],[],[],[],[],[],[],[],[]
['tripied'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tringle'],['régler'],[],[],[],[],[],[],[],['rideau'],[],[],['rideau'],[]
['tringle'],[],[],[],[],[],[],[],[],['cacher'],[],[],['barre'],[]
['tringle'],[],[],[],[],[],[],[],[],['fermer'],[],[],['fenêtre'],[]
['tringle'],[],[],[],[],[],[],[],[],['ouvrir'],[],[],['maison'],[]
['tringle'],[],[],[],[],[],[],[],[],['luminosité'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['soleil'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['chambre'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],"['pièce', 'salon']",[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['laver'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['massacre', 'à', 'le', 'tronçonneuse']",['désassembler'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['film', 'dhorreur']",['miette'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['peur'],['partie'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['courir'],['pièce'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['horreur'],['tranche'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['pas', 'dormir']",[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['nuit', 'blanc']",[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['xylophone'],['instrument'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['musique'],['musical'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['cours', 'de', 'musique']",['bruit'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['cycle'],['être'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['groupe', 'de', 'musique']",['perturber'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['prof', 'de', 'musique']",[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
